Date,Question,Answer,Cleaned_Answer,Keyword_Answer,Topic_Answer,TopicLabel_Answer
2023-09-11,사회통합전형에 해당될 경우 증명서류는 어떻게 제출하나요?,"학생부종합전형 (사회통합)에서도 세부적으로 지원 자격이 나뉘어 2024학년도 수시 모집요강 18p [라. 제출 서류]를 참고하셔서 서류를 준비하신 후 우편 또는 방문 제출하시면 됩니다. (제출서류는 접수마감일 기준 최근 1개월 이내 발급된 서류만 인정함, 2023.9.18 (월) 우편소인분까지 유효) 제출서류 우편발송 시, 공통원서접수시스템 ‘제출서류 안내’를 참고하여 우편봉투라벨’(A4 사이즈)을 출력, 봉투에 부착하여야 합니다. (입학원서 동봉 안 함)",학생부종합전형 사회통합 에서도 세부적으로 지원 자격이 나뉘어 2024학년도 수시 모집요강 18 제출 서류 참고하셔서 서류를 준비하신 우편 또는 방문 제출하시면 됩니다 제출서류는 접수마감일 기준 최근 1개월 이내 발급된 서류만 인정함 2023 18 우편소인분까지 유효 제출서류 우편발송 공통원서접수시스템 제출서류 안내 참고하여 우편봉투라벨 사이즈 출력 봉투에 부착하여야 합니다 입학원서 동봉,"['서류', '제출', '우편', '참고', '접수']",1,교과 성적 반영 및 전형 평가
2023-09-11,"문의합니다
저는 사회통합 전형 지원자 입니다

귀 대학 사회통합 지원자격 구분에서
차상위 ( 교육급여 및 주거급여) 자는
사회통합 지원 구분 분류에서
어느 부분에 해당되나요","학생부종합전형 (사회통합)의 세부 지원 자격 중 2024학년도 수시 모집요강 16p [나. 지원 자격]에서 사회통합의 지원 자격 중 두 번째에 명시되어 있는 [국내 정규 고등학교 졸업(예정)자 또는 고졸학력 검정고시출신자 등 고교 졸업 동등 학력자로서 「국민기초생활 보장법」 제2조제1호에 따른 기초생활보장 수급권자(자녀), 동법 제2조 제10호에 따른 차상위계층, 「한부모가족지원법」 제5조 및 제5조의2에 따른 대상자]에 포함됩니다.
아래에 2024학년도 수시 모집요강 링크를 첨부해 드리오니 참고해 주시기를 바랍니다.

2024학년도 수시 모집요강
https://ipsi.koreatech.ac.kr/susi/mojip.do",학생부종합전형 사회통합 세부 지원 자격 2024학년도 수시 모집요강 16 지원 자격 에서 사회통합의 지원 자격 번째에 명시되어 있는 국내 정규 고등학교 졸업 예정 또는 고졸학력 검정고시출신자 고교 졸업 동등 학력자로서 국민기초생활 보장법 제2조제1호에 따른 기초생활보장 수급권자 자녀 동법 제2조 제10호에 따른 차상위계층 한부모가족지원법 제5조 제5조의2에 따른 대상자 포함됩니다 아래에 2024학년도 수시 모집요강 링크를 첨부해 드리오니 참고해 주시기를 바랍니다 2024학년도 수시 모집요강,"['지원', '자격', '학년', '수시', '모집']",3,학년별 논술 평가 및 전형
2023-09-11,창의인재전형 최저 등급이 궁금합니다,"2023학년도 한국기술교육대학교 입시결과를 보면 학생부종합전형 - 창의인재전형의 학부(과)별 최종 등록생 최저등급은 기계공학부 4.58, 메카트로닉스공학부 5.05, 전기전자통신공학부 4.33, 컴퓨터공학부 4.34, 디자인건축공학부 디자인전공 4.50, 건축전공 5.19, 에너지신소재화학공학부 4.30, 산업경영학부 5.13, 고용서비스정책학과 4.45 등급입니다.
아래에 2023학년도 한국기술교육대학교 입시결과 공지 링크를 첨부해 드리오니 참고해 주시기를 바랍니다.

2023학년도 한국기술교육대학교 입시결과 공지
https://ipsi.koreatech.ac.kr/doumi/bbs/notice/view.do?bbsNo=1368&categoryId=all&searchNo=&searchKeyword=&pageNo=1",2023학년도 교 입시결과를 보면 학생부종합전형 창의인재전형의 학부 최종 등록생 최저등급은 기계공학부 58 메카트로닉스공학부 05 전기전자통신공학부 33 컴퓨터공학부 34 디자인건축공학부 디자인전공 50 건축전공 19 에너지신소재화학공학부 30 산업경영학부 13 고용서비스정책학과 45 등급입니다 아래에 2023학년도 교 입시결과 공지 링크를 첨부해 드리오니 참고해 주시기를 바랍니다 2023학년도 교 입시결과 공지 1368,"['학부', '학년', '입시', '결과', '전형']",1,교과 성적 반영 및 전형 평가
2023-09-12,한부모가정일 경우 한부모가족증명서 1부만 제출하면 되는건가요?,"네, 학생부종합전형 (사회통합) 지원 자격 중 국내 정규 고등학교 졸업(예정)자 또는 고졸학력 검정고시출신자 등 고교 졸업 동등 학력자로서 [한부모가족지원법] 제5조 및 제5조의2에 따른 대상자에 해당할 경우 제출 서류로 한부모가족 증명서 1부만 제출하시면 됩니다. 비고사항으로 수급자가 본인이 아닐 경우, 가족관계증명서 및 주민등록등본 각 1부씩 추가 제출하여야 합니다.",학생부종합전형 사회통합 지원 자격 국내 정규 고등학교 졸업 예정 또는 고졸학력 검정고시출신자 고교 졸업 동등 학력자로서 한부모가족지원법 제5조 제5조의2에 따른 대상자에 해당할 경우 제출 서류로 한부모가족 증명서 1부만 제출하시면 됩니다 비고사항으로 수급자가 본인이 아닐 경우 가족관계증명서 주민등록등본 1부씩 추가 제출하여야 합니다,"['가족', '제출', '지원', '졸업', '학력']",3,학년별 논술 평가 및 전형
2023-09-12,제가 컴퓨터공학과를 농아촌으로 신천하려고 하는데 농어촌 학샹 추천서라고 하는 파일을 찾을수가 없어서 양식을 보내주실수있으신지 궁금합니다,2024학년도 수시모집 농어촌학생전형 추천서의 경우 2024학년도 수시 모집요강 46p에 첨부되어 있습니다. 모집요강 PDF 파일을 보내드리오니 해당 페이지 인쇄 후 작성하시면 됩니다.,2024학년도 수시모집 농어촌학생전형 추천서의 경우 2024학년도 수시 모집요강 46 첨부되어 있습니다 모집요강 파일을 보내드리오니 해당 페이지 인쇄 작성하시면 됩니다,"['모집', '학년', '수시', '요강', '농어촌']",3,학년별 논술 평가 및 전형
2023-09-12,"안녕하세요!
이번년도 논술부터 성적순으로 과 선택해서 들어가는건가요!?
아니면 특정과에 논술로 지원하는 건가요?","이번 2024학년도 수시 모집 논술전형에서의 변경사항은 논술성적 100% 선발입니다. 따라서 교과성적을 반영하지 않고, 수능 최저기준이 없습니다. 또한, 논술전형은 지원을 희망하는 모집단위에 지원 후 논술고사에 응시하여야 합니다. 이번 2024학년도 수시모집에서는 기계공학부 27명, 메카트로닉스공학부 27명, 전기전자통신공학부 27명, 컴퓨터공학부 27명, 디자인건축공학부 디자인공학전공 9명, 건축공학전공 9명, 에너지신소재화학공학부 에너지신소재공학전공 9명, 화학생명공학전공 10명, 산업경영학부 20명, 고용서비스정책학과 5명 선발합니다.",이번 2024학년도 수시 모집 논술전형에서의 변경사항은 논술성적 100 선발입니다 따라서 교과성적을 반영하지 않고 수능 최저기준이 없습니다 또한 논술전형은 지원을 희망하는 모집단위에 지원 논술고사에 응시하여야 합니다 이번 2024학년도 수시모집에서는 기계공학부 27명 메카트로닉스공학부 27명 전기전자통신공학부 27명 컴퓨터공학부 27명 디자인건축공학부 디자인공학전공 9명 건축공학전공 9명 에너지신소재화학공학부 에너지신소재공학전공 9명 화학생명공학전공 10명 산업경영학부 20명 고용서비스정책학과 5명 선발합니다,"['학부', '논술', '전공', '모집', '이번']",0,학생 모집 및 입학 전형
2023-09-12,전에 코엑스 가서 상담 받았을 때 성적이 낮더라도 생기부가 좋아서 합격했덪 사례가 있다하던데 가능한가요?,"1. 네, 학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 평가지표에 따라 학업역량(35%), 전공적합성(35%), 나우리역량(30%)로 세부적으로 학교생활기록부를 종합정성평가하고 있습니다. 즉, 학생부종합전형은 학생부 교과성적 1~9등급까지 등급에 따라 차등 점수 부여를 하는 것이 아니기 때문에 다른 평가역량 부분에서의 구성 또한 중요합니다. 따라서 교과성적이 낮다고 할지라도 각 평가역량에서 수험생만의 강점을 표현하는 것이 중요하다고 생각합니다. 예를 들어 교과성적과 관련해서는 학업역량 부분에서 희망전공 관련 진로선택과목을 수강하고, 교과성적이 1학년에서 3학년으로 갈 수록 상승하는 모습, 다양한 과목에서 공부습관 및 성적향상의 이유가 크게 돋보이는 모습 등이 학교생활기록부에서 나타나는지 확인해 보는 것도 필요하다고 생각합니다 . 더불어 전공 적합성과 인성, 발전 가능성 부분에서 희망하는 전공 분야의 관심과 책임감, 나눔(봉사) 및 배려, 적극성 및 주도성, 협동심 팀워크 등 여러 부분을 표현할 수 있는 학교생활기록부를 구성하였는지 체크해 보는 것도 좋을 것 같습니다. 아래에 학생부종합전형 합격사례를 첨부해 드리오니 참고하시면 좋을 것 같습니다.",학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 평가지표에 따라 학업역량 35 전공적합성 35 나우리역량 30 세부적으로 학교생활기록부를 종합정성평가하고 있습니다 학생부종합전형은 학생부 교과성적 9등급까지 등급에 따라 차등 점수 부여를 하는 것이 아니기 때문에 다른 평가역량 부분에서의 구성 또한 중요합니다 따라서 교과성적이 낮다고 할지라도 평가역량에서 수험생만의 강점을 표현하는 것이 중요하다고 생각합니다 예를 들어 교과성적과 관련해서는 학업역량 부분에서 희망전공 관련 진로선택과목을 수강하고 교과성적이 1학년에서 3학년으로 수록 상승하는 모습 다양한 과목에서 공부습관 성적향상의 이유가 크게 돋보이는 모습 등이 학교생활기록부에서 나타나는지 확인해 보는 것도 필요하다고 생각합니다 더불어 전공 적합성과 인성 발전 가능성 부분에서 희망하는 전공 분야의 관심과 책임감 나눔 봉사 배려 적극성 주도성 협동심 팀워크 여러 부분을 표현할 있는 학교생활기록부를 구성하였는지 체크해 보는 것도 좋을 같습니다 아래에 학생부종합전형 합격사례를 첨부해 드리오니 참고하시면 좋을 같습니다,"['평가', '역량', '성적', '학생', '종합']",0,학생 모집 및 입학 전형
2023-09-12,수시지원할 때 학생부종합전형으로 지역인재 창의인재 사회통합 이렇게 3개 쓸수있나요??,"네, 가능합니다.
학생부종합전형 6개가 각각의 전형입니다. 따라서 창의인재, 지역인재, 사회통합 중복해서 지원할 수 있으며, 전형마다 과는 상관없습니다. Ex) (1) 창의인재(기계공학부), 지역인재(기계공학부), 사회통합(기계공학부) - 지원 가능 (2) 창의인재(기계공학부), 지역인재(메카트로닉스공학부), 사회통합(전기전자통신공학부) - 지원 가능",가능합니다 학생부종합전형 6개가 각각의 전형입니다 따라서 창의인재 지역인재 사회통합 중복해서 지원할 있으며 전형마다 과는 상관없습니다 창의인재 기계공학부 지역인재 기계공학부 사회통합 기계공학부 지원 가능 창의인재 기계공학부 지역인재 메카트로닉스공학부 사회통합 전기전자통신공학부 지원 가능,"['인재', '학부', '기계공', '전형', '창의']",2,학교 문의 및 창의적 학습 지원
2023-09-12,"안녕하세요 한기대 산업경영학과 희망하는 고3입니다!

현재 내신 성적이 3.13-7정도 되는데 생기부가 경영학과 관련된 내용이 있습니다..ㅠㅠ

2학년 3학년때 빅데이터나 인공지능 컴퓨팅과 관련된 교양과목을 듣기는 했는데 혹시 이러한 생기부로 안정적으로 한기대에 붙기는 어려울까요?

만약에 지원한다면 지역균형으로 산업경영학과에 지원하고싶습니다.. 너무 막막해서 상담드려요","매번 달라지는 수시 입시결과를 예측하기엔 매우 어렵기 때문에 합격 가능성 여부에 대해 말씀드리기는 어렵습니다. 지역인재전형 즉, 학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 평가지표에 따라 학업역량(35%), 전공적합성(35%), 나우리역량(30%)로 세부적으로 학교생활기록부를 종합정성평가하고 있습니다. 평가요소별 체크리스트를 보면 전공적합성 평가기표에서 '전공활동 우수성'과 '전공관련 활동의 일관성 및 다양성'을 평가요소로 하고 있습니다. 따라서 체크리스트를 보며 학교생활기록부 내용 중 걱정하시는 부분에 관해 확인해 보시는 것도 좋을 것 같습니다. 참고자료로 아래 2024학년도 수시모집요강 링크를 첨부해 드리오니 17p [평가요소별 체크리스트]를 확인해 주시기를 바랍니다. 추가로 학생부종합전형으로 지원하는 것도 좋은 방법이나 학교생활기록부의 내용에 걱정되는 부분이 있다면 학생부교과전형 또는 논술전형으로 지원하는 것도 좋은 방법이라고 생각합니다. 학생부교과전형은 학생부 교과성적 100%로 정량 평가하기 때문에 학교생활기록부의 서류평가를 하지 않습니다. 더불어 수능 최저학력기준이 적용됩니다. 수능 최저학력기준은 상위 3개 영역 합 12등급입니다. 논술전형 또한 논술고사 성적 100%로 선발하며 학교생활기록부의 서류평가를 하지 않습니다.

2024학년도 수시 모집요강
https://ipsi.koreatech.ac.kr/susi/mojip.do",매번 달라지는 수시 입시결과를 예측하기엔 매우 어렵기 때문에 합격 가능성 여부에 대해 말씀드리기는 어렵습니다 지역인재전형 학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 평가지표에 따라 학업역량 35 전공적합성 35 나우리역량 30 세부적으로 학교생활기록부를 종합정성평가하고 있습니다 평가요소별 체크리스트를 보면 전공적합성 평가기표에서 전공활동 우수성 전공관련 활동의 일관성 다양성 평가요소로 하고 있습니다 따라서 체크리스트를 보며 학교생활기록부 내용 걱정하시는 부분에 관해 확인해 보시는 것도 좋을 같습니다 참고자료로 아래 2024학년도 수시모집요강 링크를 첨부해 드리오니 17 평가요소별 체크리스트 확인해 주시기를 바랍니다 추가로 학생부종합전형으로 지원하는 것도 좋은 방법이나 학교생활기록부의 내용에 걱정되는 부분이 있다면 학생부교과전형 또는 논술전형으로 지원하는 것도 좋은 방법이라고 생각합니다 학생부교과전형은 학생부 교과성적 100 정량 평가하기 때문에 학교생활기록부의 서류평가를 하지 않습니다 더불어 수능 최저학력기준이 적용됩니다 수능 최저학력기준은 상위 3개 영역 12등급입니다 논술전형 또한 논술고사 성적 100 선발하며 학교생활기록부의 서류평가를 하지 않습니다 2024학년도 수시 모집요강,"['평가', '전형', '학생', '학교생활기록부', '수시']",0,학생 모집 및 입학 전형
2023-09-12,"안녕하세요. 메카트로닉스공학부 문의드립니다.
학종 일반 전형과
학종 교과 전형으로 두번 넣으려하는데 둘다 면접 없고 수능 최저 없는 것이 맞는지 확인 부탁드립니다.",2024학년도 수시모집에서 학생부종합전형은 서류평가 100%로 면접폐지 및 자기소개서 제출이 없고 수능 최저학력기준이 적용되지 않습니다. 다만 학생부교과전형은 학생부 교과성적 100%로 면접은 없지만 수능 최저학력기준이 적용됩니다. 수능 최저학력기준은 상위 3개 영역 합 12등급을 충족하시면 됩니다.,2024학년도 수시모집에서 학생부종합전형은 서류평가 100 면접폐지 자기소개서 제출이 없고 수능 최저학력기준이 적용되지 않습니다 다만 학생부교과전형은 학생부 교과성적 100 면접은 없지만 수능 최저학력기준이 적용됩니다 수능 최저학력기준은 상위 3개 영역 12등급을 충족하시면 됩니다,"['학생', '수능', '최저', '학력', '기준']",3,학년별 논술 평가 및 전형
2023-09-12,"4.58이면 창의인재 써볼만 할까요?
기계공학부나 메카트로닉스 둘 중에 어느것이 나을까요?","2. 매번 달라지는 수시 입시 결과를 예측하기엔 매우 어렵기 때문에 전형 및 학부(과)의 지원 가능 여부에 대해 말씀드리기는 어렵습니다. 학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 평가지표에 따라 학업역량(35%), 전공적합성(35%), 나우리역량(30%)로 세부적으로 학교생활기록부를 종합정성평가하고 있습니다. 즉, 학생부종합전형은 학생부 교과성적 1~9등급까지 등급에 따라 차등 점수 부여를 하는 것이 아니기 때문에 다른 평가역량 부분에서의 구성 또한 중요합니다. 학생부종합전형 평가요소별 체크리스트를 보며 수험생의 강점을 잘 표현할 수 있는 학교생활기록부를 구성하였는지 체크해 보면 좋을 것 같습니다. 참고자료로 아래 2024학년도 수시모집요강 링크를 첨부해 드리오니 17p [평가요소별 체크리스트]를 확인해 주시기를 바랍니다.",매번 달라지는 수시 입시 결과를 예측하기엔 매우 어렵기 때문에 전형 학부 지원 가능 여부에 대해 말씀드리기는 어렵습니다 학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 평가지표에 따라 학업역량 35 전공적합성 35 나우리역량 30 세부적으로 학교생활기록부를 종합정성평가하고 있습니다 학생부종합전형은 학생부 교과성적 9등급까지 등급에 따라 차등 점수 부여를 하는 것이 아니기 때문에 다른 평가역량 부분에서의 구성 또한 중요합니다 학생부종합전형 평가요소별 체크리스트를 보며 수험생의 강점을 표현할 있는 학교생활기록부를 구성하였는지 체크해 보면 좋을 같습니다 참고자료로 아래 2024학년도 수시모집요강 링크를 첨부해 드리오니 17 평가요소별 체크리스트 확인해 주시기를 바랍니다,"['평가', '전형', '학생', '종합', '역량']",0,학생 모집 및 입학 전형
2023-09-13,"안녕하세요, 계약학과 입학 관련 문의사항이 있습니다..
다른건 아니고, 혹시 계약학과라고 하면.. 별도 계약이 되어있는 산업체에 재직하는 인원만 지원이 가능한걸까요???","네, 일학습병행대학은 계약학과 운영 형태이며, 가능한 기업체(한국기술교육대학과의 협약 등)가 정해져 있어서 권역별/대학별 공동훈련센터에 귀사가 참여기업으로 들어와 있어야 가능합니다.",일학습병행은 계약학과 운영 형태이며 가능한 기업체 과의 협약 정해져 있어서 권역별 별 공동훈련센터에 귀사가 참여기업으로 들어와 있어야 가능합니다,"['학습', '병행', '계약', '학과', '운영']",5,학과별 학부 프로그램 및 재학생 정보
2023-09-13,"앗.. 그럼 저희 회사 이름을 말씀드리면 공동훈련센터에 참여 되어있는 기업인지 알 수 있나요? 
아니면 해당되는 기업리스트나.. 그런게 있을까요???",현재 한국기술교육대학교와 협약이 맺어 있는 회사는 2~300여 곳이 있으며 협약 회사에 대해서는 대학 내부 규정에 의해 제공해 드릴 수 없습니다. 한국기술교육대학교의 일학습병행대학을 희망하신다면 현재 재직하고 계시는 회사에 문의하여 협약 여부를 알 수 있습니다. 추가적인 입학 관련 문의를 하시려면 일학습병행대학 교학팀으로(041-640-8730) 문의하시면 감사드리겠습니다.,현재 교와 협약이 맺어 있는 회사는 300여 곳이 있으며 협약 회사에 대해서는  내부 규정에 의해 제공해 드릴 없습니다 교의 일학습병행을 희망하신다면 현재 재직하고 계시는 회사에 문의하여 협약 여부를 있습니다 추가적인 입학 관련 문의를 하시려면 일학습병행 교학팀으로 041 640 8730 문의하시면 감사드리겠습니다,"['협약', '회사', '문의', '현재', '학습']",1,교과 성적 반영 및 전형 평가
2023-09-13,"혹시 삼성SDI도 협약인가요….? 
회사에 문의할데가 좀 애매해서 확인 좀 부탁드립니다…",관련 부서에 문의해 본 결과 현재 담당선생님께서 부재중이어서 내일 연락받는 대로 다시 답변드리겠습니다.,관련 부서에 문의해 결과 현재 담당선생님께서 부재중이어서 내일 연락받는 대로 다시 답변드리겠습니다,"['관련', '부서', '문의', '결과', '현재']",1,교과 성적 반영 및 전형 평가
2023-09-13,(일학습병행대학 교학팀 문의 답변),"관련 부서에 문의해 본 결과 죄송하지만, 삼성SDI는 한국기술교육대학교와 협약이 되어있지 않습니다.",관련 부서에 문의해 결과 죄송하지만 삼성 교와 협약이 되어있지 않습니다,"['관련', '부서', '문의', '결과', '삼성']",1,교과 성적 반영 및 전형 평가
2023-09-13,한국기술교육대에 특성화고 학생이 창의인재전형을 쓴다면 자격증을 보시나요??,"창의인재 즉, 학생부종합전형은 서류평가 100%로 학교생활기록부를 정성평가 하지만 자격증 취득 여부는 전부 블라인드 처리되어 평가하지 않습니다.",창의인재 학생부종합전형은 서류평가 100 학교생활기록부를 정성평가 하지만 자격증 취득 여부는 전부 블라인드 처리되어 평가하지 않습니다,"['평가', '창의', '인재', '학생', '종합']",0,학생 모집 및 입학 전형
2023-09-13,"복수지원에 관하여 여쭈어 볼게 있어서 질문 남깁니다 . 교과전형 , 종합전형 ( 창의인재 ) ,
논술 3개의 전형으로 지원하려 합니다. 지원할 때 3개의 전형 다 컴퓨터공학부로 지원해도 되나요?","2024학년도 수시 모집 지원 시 컴퓨터공학부 교과전형, 학생부종합전형(창의인재), 논술전형 3전형의 중복지원이 가능합니다.
?
중복지원에 관해 설명해 드리면 원서를 접수할 때 1전형당 1개의 학부/과만 지원할 수 있습니다. 한국기술교육대학교 수시모집에서는 지원 자격 충족 여부에 따라 최대 6개 전형 중복지원이 가능합니다. (1전형당 1개의 학부/과만 지원 가능) 여기서 1전형이란 2024학년도 수시 입학전형인 학생부종합전형, (학생부교과전형) 교과 전형, (논술 일반전형) 논술전형을 의미합니다. 또한, 학생부종합전형은 세부 전형별(창의인재, 지역인재, 사회통합, 특성화고 졸업자, 농어촌학생, 특수교육대상자)로 각각 지원할 수 있습니다. 추가사항으로 1개 전형 기준으로 하나의 모집단위에만 지원할 수 있으며 2개 이상의 모집단위에 지원할 경우 이중지원에 해당하며 이중지원자는 합격을 취소됨을 참고해 주시기를 바랍니다.",2024학년도 수시 모집 지원 컴퓨터공학부 교과전형 학생부종합전형 창의인재 논술전형 3전형의 중복지원이 가능합니다 중복지원에 관해 설명해 드리면 원서를 접수할 1전형당 1개의 학부 과만 지원할 있습니다 교 수시모집에서는 지원 자격 충족 여부에 따라 최대 6개 전형 중복지원이 가능합니다 1전형당 1개의 학부 과만 지원 가능 여기서 1전형이란 2024학년도 수시 입학전형인 학생부종합전형 학생부교과전형 교과 전형 논술 일반전형 논술전형을 의미합니다 또한 학생부종합전형은 세부 전형별 창의인재 지역인재 사회통합 특성화고 졸업자 농어촌학생 특수대상자 각각 지원할 있습니다 추가사항으로 1개 전형 기준으로 하나의 모집단위에만 지원할 있으며 2개 이상의 모집단위에 지원할 경우 이중지원에 해당하며 이중지원자는 합격을 취소됨을 참고해 주시기를 바랍니다,"['전형', '지원', '학생', '모집', '종합']",0,학생 모집 및 입학 전형
2023-09-13,실수로 과를 질못 선택해서 원서접수를 하고 결제를 했는데 취소가 가능한가요?,"유웨이어플라이 원서접수 유의 사항을 보면
1. 전형료 결제 후에는 접수한 원서의 취소, 결제취소 및 결제금액 환불이 불가하므로 신중히 결제하시기 바랍니다.
로 명시되어 있기 때문에 결제 후 접수한 원서의 취소는 불가능합니다.",유웨이어플라이 원서접수 유의 사항을 보면 전형료 결제 후에는 접수한 원서의 취소 결제취소 결제금액 환불이 불가하므로 신중히 결제하시기 바랍니다 명시되어 있기 때문에 결제 접수한 원서의 취소는 불가능합니다,"['결제', '원서', '접수', '취소', '웨이']",2,학교 문의 및 창의적 학습 지원
2023-09-14,"사회통합전형으로 지원하려고 하는데 한부모가족(수급자가 본인이 아닌 경우)이면 필요한 서류가 한부모가족 증명서, 차상위계층 확인서, 차상위 부담경감대상자, 가족관계 증명서, 주민등록등본 각 1부씩 필요한게 맞나요?",학생부종합전형 (사회통합) 지원 자격 중 「한부모가족지원법」 제5조 및 제5조의2에 따른 대상자에 해당되고 비고사항으로 수급자가 본인이 아닐 경우 제출 서류는 (1) 한부모가족 증명서 1부 (2) 가족관계증명서 1부 (3) 주민등록등본 1부를 제출하면 됩니다.,학생부종합전형 사회통합 지원 자격 한부모가족지원법 제5조 제5조의2에 따른 대상자에 해당되고 비고사항으로 수급자가 본인이 아닐 경우 제출 서류는 한부모가족 증명서 1부 가족관계증명서 1부 주민등록등본 1부를 제출하면 됩니다,"['가족', '지원', '한부모', '제출', '증명서']",3,학년별 논술 평가 및 전형
2023-09-15,메카와 기공에 수시 원서를 쓰고싶은데 지역과 창의인재로 쓸경우 어떻게 해야 최대한 많이 쓸 수 있나요?,"중복지원에 관해 설명해 드리면 원서를 접수할 때 1전형당 1개의 학부/과만 지원할 수 있습니다. 한국기술교육대학교 수시모집에서는 지원 자격 충족 여부에 따라 최대 6개 전형 중복지원이 가능합니다. (1전형당 1개의 학부/과만 지원 가능) 여기서 1전형이란 2024학년도 수시 입학전형인 학생부종합전형, (학생부교과전형) 교과 전형, (논술 일반전형) 논술전형을 의미합니다. 또한 학생부종합전형 6개가 각각의 전형입니다. 따라서 창의인재, 지역인재 중복해서 지원할 수 있으며, 전형마다 과는 상관없습니다. 
예시를 들어 말씀드리면 창의인재 (기계공학부), 지역인재 (기계공학부) 또는 창의인재 (메카트로닉스공학부), 지역인재 (메카트로닉스공학부) 두 방법 모두 지원이 가능합니다. 또한, 창의인재 (기계공학부), 지역인재 (메카트로닉스공학부)처럼 학부를 다르게 하여 지원이 가능합니다. 하지만 창의인재 (기계공학부), 창의인재 (메카트로닉스공학부)의 지원은 불가능합니다.",중복지원에 관해 설명해 드리면 원서를 접수할 1전형당 1개의 학부 과만 지원할 있습니다 교 수시모집에서는 지원 자격 충족 여부에 따라 최대 6개 전형 중복지원이 가능합니다 1전형당 1개의 학부 과만 지원 가능 여기서 1전형이란 2024학년도 수시 입학전형인 학생부종합전형 학생부교과전형 교과 전형 논술 일반전형 논술전형을 의미합니다 또한 학생부종합전형 6개가 각각의 전형입니다 따라서 창의인재 지역인재 중복해서 지원할 있으며 전형마다 과는 상관없습니다 예시를 들어 말씀드리면 창의인재 기계공학부 지역인재 기계공학부 또는 창의인재 메카트로닉스공학부 지역인재 메카트로닉스공학부 방법 모두 지원이 가능합니다 또한 창의인재 기계공학부 지역인재 메카트로닉스공학부 처럼 학부를 다르게 하여 지원이 가능합니다 하지만 창의인재 기계공학부 창의인재 메카트로닉스공학부 지원은 불가능합니다,"['전형', '학부', '인재', '지원', '창의']",0,학생 모집 및 입학 전형
2023-09-15,안녕하세요 이번에 학생부종합 창의인재전형으로 산업경영학부에 지원하게 되었는데요 제가 일반고 이과생이라 인문계열인 산업경영학부 지원에 불이익이 있는지 궁금합니다,"학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 학업 역량(35%), 전공 적합성(35%), 나우리역량(30%) 총 서류평가 100%로 평가 및 선발하고 있습니다. 학교생활기록부의 내용 구성에 따라 다르지만, 만약 일반 이과 분야로 맞춰져 있고 경영 및 경제 분야의 내용이 부족한 상태에서 산업경영학부에 지원할 경우 전공 적합성(35%) 부분에서 불리할 수 있습니다. 전공 적합성의 평가 요소는 '전공 활동 우수성', '전공 관련 활동의 일관성 및 다양성'으로 평가하고 있어 지원하시는 학부에 대한 전공 분야의 활동에 대해 부족한 부분이 있어 불리한 요소로 작용할 수도 있습니다.",학생부종합전형은 학교생활의 충실도를 정성적으로 평가하는 전형으로 학업 역량 35 전공 적합성 35 나우리역량 30 서류평가 100 평가 선발하고 있습니다 학교생활기록부의 내용 구성에 따라 다르지만 만약 일반 이과 분야로 맞춰져 있고 경영 경제 분야의 내용이 부족한 상태에서 산업경영학부에 지원할 경우 전공 적합성 35 부분에서 불리할 있습니다 전공 적합성의 평가 요소는 전공 활동 우수성 전공 관련 활동의 일관성 다양성 으로 평가하고 있어 지원하시는 학부에 대한 전공 분야의 활동에 대해 부족한 부분이 있어 불리한 요소로 작용할 수도 있습니다,"['전공', '평가', '적합', '분야', '활동']",5,학과별 학부 프로그램 및 재학생 정보
2023-09-15,"네 늦은시간에 답장 감사합니다
또 궁금한 점이 있는데 제가 프로그래밍 수업을 들었는데 산업경영학부 서류평가에 긍정적 요소가 있는지 알고 싶습니다","과목 이수 자체보다는 왜 선택했는지 어떻게 이수했는지가 더 중요합니다. 과목 이수 결과와 과정을 통해 지원자의 학업역량, 학업태도 및 의지, 성실성, 적극성, 활동의 다양성 등을 평가하게됩니다.",과목 이수 자체보다는 선택했는지 어떻게 이수했는지가 중요합니다 과목 이수 결과와 과정을 통해 지원자의 학업역량 학업태도 의지 성실성 적극성 활동의 다양성 등을 평가하게됩니다,"['이수', '과목', '학업', '자체', '선택']",1,교과 성적 반영 및 전형 평가
