Description,Second,Upload,Type,Impression,Reach,Share,Follow,Play,Like,Save,Cleaned_Description,Keyword,Topic,TopicLabel
"#Wings_Magazine #2022 #8월호⠀
⠀
<사람을 담다, Wings Magazine 2022년 (나래 편)>⠀
⠀
여러분! 📰윙스 매거진📰이 돌아왔습니다 :-)

윙스 매거진은 한국기술교육대학교와 관련된 사람🧍을 섭외하여 인터뷰🎤를 통해 주인공에 대하여 알아가는 잡지입니다! ⠀
⠀
8월 윙스 매거진 주인공은 나래 13기의 든든한 회장직은 맡아주셨던! 
✨산업경영학부 18학번 서홍교 님✨이십니다.😁

서홍교 학우는 우리 학교 학생들이 교내에서 더 많은 활동을 하고 학교를 사랑할 수 있게끔 하는 것이 중요하다고 생각한다고 하셨는데요.⠀
⠀
서홍교 학우의 나래에 관한 이야기,수업,활동에 관한 이야기 지금 만나보러 가실까요? 
⠀
⠀
📢공지📢⠀
*다음 윙스메거진의 주인공에 대한 질문은 네이버폼을 통해 질문해주시면 감사하겠습니다.⠀
*다음 윙스메거진 주인공과 네이버 폼은 추후에 올라갈 예정입니다.(게시물 업로드 기준 약 일주일 후)
⠀
Q&A⠀
Q : 윙스 매거진에 출연하고 싶은데 신청은 어디서 하는 건가요?⠀
A : 윙스 매거진 출연자는 기존 신청 방식과는 다르게 섭외 형식으로 전환되었습니다.
⠀
""그대와 함께 만드는 WINGS MAGAZINE""⠀
⠀

#한국기술교육대학교 #koreatech #한기대 # 한국기술교육대 #대학 #대학교 #홍보대사 #나래 #홍보대사나래 #입학홍보팀 ⠀
#WINGSMAGAZINE #WingsMagazine #Wings_Magazine #윙스매거진 #윙스매거진_나래편 #나래편",0.0,08/24/2022 00:08,IG 슬라이드,4603.0,2788.0,23.0,0.0,0.0,142.0,2.0,2022 8월호 사람을 담다 2022년 나래 편 윙스 매거진 돌아왔습니다 윙스 매거진은 와 관련된 사람 섭외하여 인터뷰 통해 주인공에 알아가는 잡지입니다 8월 윙스 매거진 주인공은 나래 13기의 든든한 회장직은 맡아주셨던 산업경영학부 18학번 서홍교 님 이십니다 서홍교 학우는 학교 학생들이 교내에서 더 많은 활동을 하고 학교를 사랑할 수 있게끔 하는 것이 중요하다고 생각한다고 하셨는데요 서홍교 학우의 나래에 이야기 수업 활동에 이야기 지금 만나보러 가실까요 공지 윙스메거진의 주인공에 대한 질문은 네이버폼을 통해 질문해주시면 감사하겠습니다 윙스메거진 주인공과 네이버 폼은 추후에 올라갈 예정입니다 게시물 업로드 기준 약 일주일 후 윙스 매거진에 출연하고 싶은데 신청은 어디서 하는 건가요 윙스 매거진 출연자는 기존 신청 방식과는 다르게 섭외 형식으로 전환되었습니다 그대와 만드는   한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 윙스매거진 윙스매거진 나래편 나래편,"['윙스', '나래', '주인공', '편', '홍교']",4,학부 및 전공 소개와 커뮤니티 활동
"#국토대장정 #🏃🏃‍♀️

그림같은 제주를 한기인들의 청춘으로 더욱 파랗게 물들인, 제6회 한국기술교육대학교 국토대장정이 성료되었습니다 :)

코로나19로 인해 3년 만에 진행된 이번 국토대장정은 총 80명의 재학생들이 참여하여, 공동체의식을 배양하고 애국심을 드높일 수 있는 계기가 되었습니다🇰🇷 

하루 평균 19.78km를 걸으며 두 발🦶로 직접 제주를 담아낸 추억과 끈끈한 우정이 오래도록 간직되길 바랍니다 😊

#한국기술교육대학교 #한기대 #KOREATECH #국토대장정 #제주 #대한민국 #🇰🇷 #⛰️",0.0,08/24/2022 19:08,IG 슬라이드,5004.0,3136.0,15.0,2.0,0.0,303.0,3.0,국토대장정 그림같은 제주를 한기인들의 청춘으로 더욱 파랗게 물들인 제6회  국토대장정이 성료되었습니다 코로나19로 인해 3년 만에 진행된 국토대장정은 총 80명의 재학생들이 참여하여 공동체의식을 배양하고 애국심을 드높일 수 있는 계기가 되었습니다 하루 평균 19 78 걸으며 발 직접 제주를 담아낸 추억과 끈끈한 우정이 오래도록 간직되길 바랍니다   국토대장정 제주 대한민국,"['국토', '대장정', '제주', '그림', '기인']",0,창작물 및 학생 참여 이벤트
"한국기술교육대학교 에너지신소재화학공학부👩‍🎓👨‍🎓를 소개합니다

#에너지신소재공학전공
#응용화학전공 총 2개의 전공으로 구성되어 있으며 취업률 72%를 자랑하는 한기대 에너지신소재화학공학전공은 예비 한기인 여러분을 기다립니다🧡

학부 상세소개와 한기대 강점, 23학년도 수시모집 일정을 카드뉴스로 만나보세요👉

#한기대 #한국기술교육대학교 #화학공학과 #신소재공학과 #고분자제품기술사 #화학분석기사 #바이오화학제품제조기사 #신약개발연구원 #공학과 #학과소개 #한국기술교육대학교에너지신소재화학공학부",0.0,08/25/2022 02:08,IG 슬라이드,4719.0,2634.0,2.0,0.0,0.0,74.0,10.0, 에너지신소재화학공학부 소개합니다 에너지신소재공학전공 응용화학전공 총 2개의 전공으로 구성되어 있으며 취업률 72 자랑하는  에너지신소재화학공학전공은 예비 한기인 여러분을 기다립니다 학부 상세소개와  강점 23학년도 수시모집 일정을 카드뉴스로 만나보세요   화학공학과 신소재공학과 고분자제품기술사 화학분석기사 바이오화학제품제조기사 신약개발연구원 공학과 학과소개 에너지신소재화학공학부,"['에너지', '화학공학', '전공', '신소재', '소개']",4,학부 및 전공 소개와 커뮤니티 활동
#Hey #한기대 #캠퍼스 #shorts #reels 📚🏀🥽🥼🔧✨,7.0,08/25/2022 21:08,Instagram 릴스,6367.0,3340.0,12.0,0.0,3950.0,85.0,2.0, 캠퍼스,['캠퍼스'],2,학생 참여 및 동아리 활동
"#개강D_3 #기다리는중👀

어서 와, 곧 개강이네 :)
우리는 여기서 변함없이 널 기다리고 있었어.

시원해진 바람만큼 가벼운 발걸음으로 돌아오길 바래.
우리가 사랑했고, 또 사랑할 이 곳으로 💫

촬영: 홍보대사 나래 14기 강재환, 석지윤, 신왕현, 이준우, 최시은

#한기둥이 #웰컴백 #2학기도 #잘부탁해🧡",0.0,08/25/2022 22:08,IG 슬라이드,7065.0,2674.0,24.0,0.0,0.0,206.0,1.0,개강 3 기다리는중 어서 개강이네 우리는 여기서 변함없이 널 기다리고 있었어 시원해진 바람만큼 가벼운 발걸음으로 돌아오길 바래 우리가 사랑했고 사랑할 곳으로 촬영 홍보대사 나래 14기 강재환 석지윤 신왕현 이준우 최시은 한기둥이 웰컴백 2학기도 잘부탁해,"['개강', '우리', '사랑', '중', '어서']",2,학생 참여 및 동아리 활동
"한국기술교육대학교 고용서비스정책학과👩‍🎓👨‍🎓를 소개합니다

직업상담사 1급 취득 가능,
신입생 전원 장학금 100% 지급!

고용서비스 분야의 이론과 실천적 역량을 갖춘
전문 인재를 양성하는 한기대 #고용서비스정책학과
예비 한기인 여러분을 기다립니다🧡

학부 상세소개와 한기대 강점, 23학년도 수시모집 일정을 카드뉴스로 만나보세요👉

#한기대 #한국기술교육대 #고용서비스 #직업상담사 #장학금 #신설학과 #고용센터 #일자리센터 #학과소개",0.0,08/28/2022 19:08,IG 슬라이드,5536.0,2270.0,10.0,1.0,0.0,49.0,6.0, 고용서비스정책학과 소개합니다 직업상담사 1급 취득 가능 신입생 전원 장학금 100 지급 고용서비스 분야의 이론과 실천적 역량을 갖춘 전문 인재를 양성하는  고용서비스정책학과 예비 한기인 여러분을 기다립니다 학부 상세소개와  강점 23학년도 수시모집 일정을 카드뉴스로 만나보세요  한국기술교육대 고용서비스 직업상담사 장학금 신설학과 고용센터 일자리센터 학과소개,"['고용', '서비스', '소개', '정책학', '직업']",4,학부 및 전공 소개와 커뮤니티 활동
"한국기술교육대학교 산업경영학부👩‍🎓👨를 소개합니다

#융합경영전공
#데이터경영전공 총 2개의 전공으로 구성되어 있어

4차 산업혁명의 핵심인 데이터분석역량과 융복합역량을 갖추고
산업현장의 문제해결과 변호를 선도하는 경영전문인재가 되고 싶다면~?
한기대 산업경영학부으로 오세요🧡

학부 상세소개와 한기대 강점, 23학년도 수시모집 일정을 카드뉴스로 만나보세요👉

#한기대 #한국기술교육대 #산업경영학부 #산업경영 #세무사 #증권분석사 #산업안전기사 #마케팅 #경영학과 #학과소개",0.0,08/28/2022 21:08,IG 슬라이드,6328.0,2912.0,6.0,5.0,0.0,58.0,15.0, 산업경영학부 소개합니다 융합경영전공 데이터경영전공 총 2개의 전공으로 구성되어 있어 4차 산업혁명의 핵심인 데이터분석역량과 융복합역량을 갖추고 산업현장의 문제해결과 변호를 선도하는 경영전문인재가 되고 싶다면  산업경영학부으로 오세요 학부 상세소개와  강점 23학년도 수시모집 일정을 카드뉴스로 만나보세요  한국기술교육대 산업경영학부 산업경영 세무사 증권분석사 산업안전기사 마케팅 경영학과 학과소개,"['산업', '경영', '학부', '소개', '전공']",4,학부 및 전공 소개와 커뮤니티 활동
"#끝이_아닌_새로운_시작, 퇴임을 축하드립니다.

8월의 마지막 날, 다산홀에서 2022학년도 상반기 교수 정년퇴임식이 진행되었습니다.

메카트로닉스공학부 김문기, 최만성 교수님, 전기전자통신공학부 장영조 교수님, 교양학부 김광철, 김덕호, 한애경, 황운학 교수님 총 7명의 교수님이 정든 한기대를 떠나 새로운 출발을 기약하게 되었습니다.

30 여년 긴 세월 동안, 대한민국 학문 발전과 인재양성에 힘써주신 교수님들의 앞날에 무한한 발전이 함께하길 기원합니다.

교수님 그 동안 수고하셨습니다, 함께여서 행복했습니다 :)

#WE_ARE_KOREATECH #한국기술교육대학교",0.0,08/31/2022 19:08,IG 슬라이드,4434.0,2950.0,5.0,3.0,0.0,200.0,4.0,끝이 아닌 새로운 시작 퇴임을 축하드립니다 8월의 마지막 날 다산홀에서 2022학년도 상반기 교수 정년퇴임식이 진행되었습니다 메카트로닉스공학부 김문기 최만성 교수님 전기전자통신공학부 장영조 교수님 교양학부 김광철 김덕호 한애경 황운학 교수님 총 7명의 교수님이 정든 를 떠나 새로운 출발을 기약하게 되었습니다 30 여년 긴 세월 대한민국 학문 발전과 인재양성에 힘써주신 교수님들의 앞날에 무한한 발전이 함께하길 기원합니다 교수님 수고하셨습니다 함께여서 행복했습니다 ,"['교수', '학부', '퇴임', '발전', '끝']",3,교육 프로그램 혁신과 학생 참여
"#재학생필독📢 #2학기수강신청변경사항

📌 정규 수강신청, 학년제한 해제
 - 2022-2학기부터 정규수강신청 시 학년제한이 해제됩니다.
 · HRD교과목, 스페셜트랙 교과목 강좌는 교과과정의 단계적 이수를 위해 학년제한 유지
 · 1학년 2학기 교양필수 교과목은 전공기초역량 함양을 위해 학년제한 유지(해당 교과목: 창의적사고와글쓰기, 영어읽기와쓰기, 영어청해, 영어회화, 물리적사고2, 물리실험2, 미적분학, 미분방정식, 공학수학2)
 · 재수강 수강신청 제한은 정규수강신청기간 마지막날 해제

📌 정규수강 정정기간 중 학년제한 없음
 - 정정기간 중 여석이 있을 때 : 바로 수강신청 가능
 - 정정기간 중 여석이 없을 때 : 담당강좌 교수님, 지도교수님 승인 필요

📌 재수강 수강신청 제한, 정규수강신청 마지막날 해제
 - 재수강은 정규수강신청 마지막 날과 수강정정기간에 수강신청 가능합니다. 수강신청 일정을 미리 체크해주세요.
 · 2022-2학기 수강신청 일정(학사일정)
- 강좌 및 시간표 공지: 2022. 7. 13.(수) 예정
- 예비수강신청 및 수강지도: 2022. 7. 18.(월) ~ 27(수)
- 정규수강신청: 2022 . 8. 2.(화) ~ 5(금)
- 수강정정: 2022. 8. 31.(수) ~ 9. 2(금)

 · 수강신청 및 변경사항 관련 문의: haksa@koreatech.ac.kr
 · 수강정정기간 종료 후 재학생 대상 설문조사 시 많은 응답 바랍니다🧡

#한기대 #한국기술교육대학교 #한국기술교육대 #수강신청 #강의 #대학생 #KOREATECH #올클 #시간표 #여름방학",0.0,07/03/2022 19:07,IG 슬라이드,4058.0,2518.0,3.0,1.0,0.0,104.0,22.0,재학생필독 2학기수강신청변경사항 정규 수강신청 학년제한 해제 2022 2학기부터 정규수강신청 시 학년제한이 해제됩니다 교과목 스페셜트랙 교과목 강좌는 교과과정의 단계적 이수를 위해 학년제한 유지 1학년 2학기 교양필수 교과목은 전공기초역량 함양을 위해 학년제한 유지 해당 교과목 창의적사고와글쓰기 영어읽기와쓰기 영어청해 영어회화 물리적사고2 물리실험2 미적분학 미분방정식 공학수학2 재수강 수강신청 제한은 정규수강신청기간 마지막날 해제 정규수강 정정기간 중 학년제한 없음 정정기간 중 여석이 있을 수강신청 가능 정정기간 중 여석이 없을 담당강좌 교수님 지도교수님 승인 필요 재수강 수강신청 제한 정규수강신청 마지막날 해제 재수강은 정규수강신청 마지막 날과 수강정정기간에 수강신청 가능합니다 수강신청 일정을 미리 체크해주세요 2022 2학기 수강신청 일정 학사일정 강좌 시간표 공지 2022 7 13 수 예정 예비수강신청 수강지도 2022 7 18 27 수 정규수강신청 2022 8 2 화 5 금 수강정정 2022 8 31 수 9 2 금 수강신청 변경사항 관련 문의 수강정정기간 종료 후 재학생 대상 설문조사 시 많은 응답 바랍니다   한국기술교육대 수강신청 강의 대학생 올클 시간표 여름방학,"['수강신청', '정규', '제한', '학년', '기간']",3,교육 프로그램 혁신과 학생 참여
"#한기대입시꿀팁🍯 #학종전형
⠀
📣 학생부종합전형을 준비하고 있는 예비 한기인들을 위해 <학생부종합전형 꿀팁 영상>을 촬영했습니다 🎬
⠀
재학생 홍보대사 나래가 들려주는 수험생 시절과 학생부종합전형 꿀팁 이야기! 😄(feat. 달라진 수시모집 전형)
⠀
예비 한기인 여러분께 학종꿀팁을 알려드리고자 하는 열정이 뜨거웠던🔥🔥🔥 촬영 현장으로 함께 가보실까요?
⠀
백 투 더 <학생부 종합전형 꿀팁 영상 촬영>‼ 고고씽~~~🏃‍♂
⠀
(학종꿀팁 영상은 다음 주 내로 업로드 예정입니다 :))
⠀
#한국기술교육대학교 #KOREATECH #한기대
#학생부종합전형 #수시 #입시
#수험생 #꿀팁 #유튜브 #꿀팁영상 #스케치사진",0.0,07/03/2022 21:07,IG 슬라이드,3872.0,2494.0,3.0,0.0,0.0,115.0,2.0,입시꿀팁 학종전형 학생부종합전형을 준비하고 있는 예비 한기인들을 위해 학생부종합전형 꿀팁 영상 촬영했습니다 재학생 홍보대사 나래가 들려주는 수험생 시절과 학생부종합전형 꿀팁 이야기 달라진 수시모집 전형 예비 한기인 여러분께 학종꿀팁을 알려드리고자 하는 열정이 뜨거웠던 촬영 현장으로 가보실까요 백 투 더 학생부 종합전형 꿀팁 영상 촬영 고고씽 학종꿀팁 영상은 주 내로 업로드 예정입니다   학생부종합전형 수시 입시 수험생 꿀팁 유튜브 꿀팁영상 스케치사진,"['꿀팁', '전형', '학생', '부', '종합']",4,학부 및 전공 소개와 커뮤니티 활동
"#2022 #Wings_Magazine #9월호 #질문조사 

<사람을 담다, Wings_Magazine 2022년 (총동아리연합회 편)>

이번 📰윙스매거진📰의 주제인 <총동아리연합회>에 대한 질문을 받습니다.

윙스매거진은 인터뷰를 통해 한국기술교육대학교의 사람에 대해 알아가며 
윙스매거진의 주인공이 했던 활동에 대한 궁금증🧐을 질문하는 잡지입니다!

이번 윙스매거진의 주인공은 바로 우리 학교의 동아리의 권익을 보장하는 학생자치단체이며
얼마 전 ""동아리의 밤""🌙이라는 행사 주최를 통해 좋은 추억을 만들어준 총동아리연합회인데요!

총동아리연합회에 대해서 평소에 궁금했던 점을 아래👇의 링크를 통해 
질문을 남겨주시면 윙스매거진에서 인터뷰를 통해 궁금증을 해소해 드립니다.

여러분의 정성스러운 질문! 기다리고 있겠습니다
윙스매거진 9월호 <총동아리연합회편> 많은 관심 부탁드립니다 😉

<질문 예시>
-총동아리연합회에 들어가게 된 계기가 있을까요?

<공지>
📍 모든 질문이 채택되지는 않는다는 점!
📍 질문은 아래의 링크를 이용해주세요
(링크 클릭이 안 될 시 프로필 링크트리로 접속해 주세요)

🧡 https://naver.me/FxXRk6Mh 🧡

""사람을 담다, Wings Magazine""

#한국기술교육대학교 #한국기술교육대 #한기대 #코리아텍 #koreatech #질문조사 #WINGSMAGAZINE #WingsMagazine #Wings_Magazine #윙스매거진 #윙스메거진 #윙스매거진_총동아리연합회 #총동편",0.0,09/02/2022 17:09,IG 이미지,3508.0,2447.0,16.0,0.0,0.0,58.0,0.0,2022 9월호 질문조사 사람을 담다 2022년 총동아리연합회 편 윙스매거진 주제인 총동아리연합회 대한 질문을 받습니다 윙스매거진은 인터뷰를 통해 의 사람에 대해 알아가며 윙스매거진의 주인공이 했던 활동에 대한 궁금증 질문하는 잡지입니다 윙스매거진의 주인공은 학교의 동아리의 권익을 보장하는 학생자치단체이며 전 동아리의 밤 이라는 행사 주최를 통해 좋은 추억을 만들어준 총동아리연합회인데요 총동아리연합회에 평소에 궁금했던 점을 아래 링크를 통해 질문을 남겨주시면 윙스매거진에서 인터뷰를 통해 궁금증을 해소해 드립니다 여러분의 정성스러운 질문 기다리고 있겠습니다 윙스매거진 9월호 총동아리연합회편 많은 관심 부탁드립니다 질문 예시 총동아리연합회에 들어가게 된 계기가 있을까요 공지 모든 질문이 채택되지는 않는다는 점 질문은 아래의 링크를 이용해주세요 링크 클릭이 안 될 시 프로필 링크트리로 접속해 주세요 6 사람을 담다  한국기술교육대  코리아텍 질문조사 윙스매거진 윙스메거진 윙스매거진 총동아리연합회 총동편,"['질문', '동아리', '윙스', '연합', '회']",2,학생 참여 및 동아리 활동
